title,cleaned_description,cluster,topic
Ahead Of Last Phase Of Polls Sena UBT Mouthpiece Saamana Hits Out At PM Modi Says... | Latest News,"As per the latest news on Times Now, Sena UBT's mouthpiece targeted PM Modi and called him 'pagal'. Earlier Rahul Gandhi hit out at PM Modi and said that he needed to see a psychiatrist. Watch the full video to know more. ""Any statement coming in from any leader should be controlled and up to the mark,"" says Vivek Silas. Watch the full video to knwo more.        Times Now - Times Now News channel examines news with in-depth analysis. We provide much more than the Get Breaking news, the Latest news, Politics news, of the day. Times Network houses upscale television channels.  Times Network takes the lead with its ground-breaking innovation and disruption of a new content category. The Times Network channels, which have a global footprint in 100 countries, inform, entertain, and engage viewers of all ages with fascinating and intriguing content, news, and information.  Subscribe to our channel -https://www.youtube.com/@TimesNow/ Check out our website: https://www.timesnownews.com Facebook: https://www.facebook.com/Timesnow Twitter: https://twitter.com/timesnow Instagram: https://instagram.com/timesnow  You can Search us on YouTube by- @timesnow",37,com https news times timesnow
"PM Modi Slams Opposition, Says 'After Being Continuously Abused I Have Become Gaali Proof' | News","Prime Minister Modi spoke on opposition's 'gaali politics'. The prime minister said, ""After being continuously abused by the (Oppn) for the last 24 years, I have become 'gaali proof'."" Watch!          ",38,abused continuously gaali minister modi
"Al-Quds Bomb IDF Troops, Tanks Amid Attacks In Tel Aviv| Deadly Clashes In Jabalia On Camera| Watch","Tensions in the Gaza Strip have surged after Israel's ground offensive in Rafah and Jabalia. Hamas has responded with intensified attacks, releasing a video of fierce clashes between their forces and the Israeli Defense Forces (IDF) in Jabalia. The footage shows heavy exchanges of fire and the Al Quds Brigades targeting Israeli soldiers. Additionally, a chilling video from Al Quds Brigades shows missile strikes on Ashkelon, while Al Qassam Brigades launched a major rocket attack on Tel Aviv, claiming it was in retaliation for Israel's actions in Gaza.                               israel                       Times Now - Times Now News channel examines news with in-depth analysis. We provide much more than the Get Breaking news, the Latest news, Politics news, of the day. Times Network houses upscale television channels.  Times Network takes the lead with its ground-breaking innovation and disruption of a new content category. The Times Network channels, which have a global footprint in 100 countries, inform, entertain, and engage viewers of all ages with fascinating and intriguing content, news, and information.  Subscribe to our channel -https://www.youtube.com/@TimesNow/ Check out our website: https://www.timesnownews.com Facebook: https://www.facebook.com/Timesnow Twitter: https://twitter.com/timesnow Instagram: https://instagram.com/timesnow  You can Search us on YouTube by- @timesnow",39,com https news times timesnow
"BJP Hits Out At AAP Over Balkar Singh's Obscene Video Row, Demands CM Kejriwal To Break Silence","A video of Punjab AAP MLA Balkar Singh has gone viral, with BJP accusing him of engaging in 'sexual activity on a video call' with a woman seeking a job. The BJP has slammed AAP over this. BJP's Shehzad Poonawalla said, "" AAP means Anti Aurat Party.."" Watch!      ",40,aap balkar bjp singh video
"Pune Porsche Crash: Massive Update In Incident, Uncovering Truth Behind Viral Claim | Latest","Pune Porsche Crash: The revealed nexus between NCP MLA Sunil Tingre and Dr. Ajay Taware is uncovered through a 2023 recommendation letter, shedding light on potential cover-ups and political manipulations in the investigation. Stay tuned for more updates on this developing story. Watch full for more information.         Times Network takes the lead with its ground-breaking innovation and disruption of a new content category. The Times Network channels, which have a global footprint in 100 countries, inform, entertain, and engage viewers of all ages with fascinating and intriguing content, news, and information.  Subscribe to our channel -https://www.youtube.com/@TimesNow/ Check out our website: https://www.timesnownews.com Facebook: https://www.facebook.com/Timesnow Twitter: https://twitter.com/timesnow Instagram: https://instagram.com/timesnow",41,com facebook https timesnow www
Annamalai's Comment On Jayalalitha Ignites Controversy: DMK Denies Ram Mandir & Hindutva Claim,"Tamil Nadu state BJP chief Annamalai's statement on Jayalalitha: K. Annamalai remarked that deceased AIADMK leader J. Jayalalitha always supported the Ram Mandir. Now, DMK has replied that CM Jayalalitha always believed in God but never supported Hinduism.        ",42,annamalai dmk jayalalitha mandir ram
"Delhi Hospital Fire: 'This Is Conspiracy, Not Accident' | Blame Game Intensifies Over Incident","Delhi Hospital Fire: The tragic fire incident at a Delhi hospital claims the lives of seven newborns, sparking outrage and calls for accountability. Investigations are ongoing as questions arise about negligence and lapses. The BJP intensifies criticism, alleging conspiracy and holding Delhi's Chief Minister and Health Minister accountable. Stay tuned for updates on this developing story.         Times Network takes the lead with its ground-breaking innovation and disruption of a new content category. The Times Network channels, which have a global footprint in 100 countries, inform, entertain, and engage viewers of all ages with fascinating and intriguing content, news, and information.  Subscribe to our channel -https://www.youtube.com/@TimesNow/ Check out our website: https://www.timesnownews.com Facebook: https://www.facebook.com/Timesnow Twitter: https://twitter.com/timesnow Instagram: https://instagram.com/timesnow",43,com delhi https timesnow www
PM Modi's 'Mujra' Comment Sparks Controversy: Opposition Responds | Lok Sabha Elections 2024,"Prime Minister Narendra Modi's stern 'mujra' jibe aimed at the opposition during a rally in Bihar on Saturday, May 25, has provoked a strong backlash from opposition leaders. RJD leader and former Bihar Deputy Chief Minister Tejashwi Yadav responded and asked, 'should language of PM be like this?' Watch!         Times Network takes the lead with its ground-breaking innovation and disruption of a new content category. The Times Network channels, which have a global footprint in 100 countries, inform, entertain, and engage viewers of all ages with fascinating and intriguing content, news, and information.  Subscribe to our channel -https://www.youtube.com/@TimesNow/ Check out our website: https://www.timesnownews.com Facebook: https://www.facebook.com/Timesnow Twitter: https://twitter.com/timesnow Instagram: https://instagram.com/timesnow",44,com https opposition timesnow www
"PM Modi Warns Of Tejashwi Yadav's Arrest, Says INDIA Bloc Can Do Mujra For Vote Bank | LS Polls 2024","Prime Minister Narendra Modi, who addressed a massive rallies in Bihar, warned that the “countdown” for arrest had started for those behind the alleged land-for-jobs scam. However, he did not take name of RJD leader Tejashwi Yadav. Watch full video.          Times Network takes the lead with its ground-breaking innovation and disruption of a new content category. The Times Network channels, which have a global footprint in 100 countries, inform, entertain, and engage viewers of all ages with fascinating and intriguing content, news, and information.  Subscribe to our channel -https://www.youtube.com/@TimesNow/ Check out our website: https://www.timesnownews.com Facebook: https://www.facebook.com/Timesnow Twitter: https://twitter.com/timesnow Instagram: https://instagram.com/timesnow",45,com facebook https timesnow www
Prajwal Revanna Releases 1st Video After Scandal| Accused Hassan MP Reveals Return Date| Watch,"Karnataka sex scandal accused Prajwal Revanna finally broke silence with a self-shot video after a month of absconding. What did the Hassam MP claim about the alleged assault case? When will Prajwal Revanna finally return to India? Watch the video to find out more.                   Times Now - Times Now News channel examines news with in-depth analysis. We provide much more than the Get Breaking news, the Latest news, Politics news, of the day. Times Network houses upscale television channels.  Times Network takes the lead with its ground-breaking innovation and disruption of a new content category. The Times Network channels, which have a global footprint in 100 countries, inform, entertain, and engage viewers of all ages with fascinating and intriguing content, news, and information.  Subscribe to our channel -https://www.youtube.com/@TimesNow/ Check out our website: https://www.timesnownews.com Facebook: https://www.facebook.com/Timesnow Twitter: https://twitter.com/timesnow Instagram: https://instagram.com/timesnow  You can Search us on YouTube by- @timesnow",46,com https news times timesnow
